"","condition","metric","year","lga_code_16","point","lower","upper","se","RSE","EP","ERP"
"1760","Asthma","ASYLL per 100000",2015,58330,22.3929058795731,5.73563447455616,48.5170032220102,12.5348867086645,55.9770436944445,0.382142857142857,9021.38461538462
"1761","Asthma","ASYLL per 100000",2015,58400,27.1169192882623,6.56920457637281,64.329280995035,17.7868906621967,65.5933311343957,0.548690476190476,718.769230769231
"1762","Asthma","ASYLL per 100000",2015,58470,28.9724056018644,6.8190614106587,72.6747832175919,20.710727373297,71.4843208323862,0.597380952380952,545.692307692308
"1763","Asthma","ASYLL per 100000",2015,58510,24.470073072446,7.69278027412561,49.3956307766958,11.5651589467447,47.2624618345232,0.452916666666667,71122.3076923077
"1764","Asthma","ASYLL per 100000",2015,58540,24.0346727916565,5.60714871515759,53.3300915178749,14.4931932693139,60.301188183203,0.441666666666667,1858.76923076923
"1765","Asthma","ASYLL per 100000",2015,58570,22.2029243030405,6.46684084514899,46.3832734318729,11.2376077540554,50.613187707515,0.367797619047619,69630.7692307692
"1766","Asthma","ASYLL per 100000",2015,58610,26.0016115499814,6.68324643648153,59.9496846391374,15.8828709455307,61.084179013289,0.514523809523809,3760.76923076923
"1767","Asthma","ASYLL per 100000",2015,58680,26.0064471629685,6.93848213150723,57.170817763972,15.6673850299678,60.2442345614865,0.513392857142857,877.230769230769
"1768","Asthma","ASYLL per 100000",2015,58760,17.0827273812568,6.03315146814223,32.2013286464136,7.09336928445547,41.5236345235968,0.132559523809524,358399.538461538
"1769","Asthma","ASYLL per 100000",2015,58820,26.2650290658094,6.36707157096389,58.7383480958064,15.7031638898237,59.7873463245673,0.521726190476191,7936.61538461538
"1770","Asthma","ASYLL per 100000",2015,58890,26.2072016996461,6.71616094399089,60.0887165655938,15.5674029441358,59.4012406305325,0.518214285714286,1698.76923076923
"1771","Asthma","ASYLL per 100000",2015,59030,26.9429973891752,5.47280272257126,62.538317266526,16.9529663177418,62.9216047229881,0.542916666666667,585.846153846154
"1772","Asthma","ASYLL per 100000",2015,59100,29.1536530807553,6.75740463122134,68.0071261828703,18.5317526984071,63.5657996172019,0.610416666666667,1492.61538461538
"1773","Asthma","ASYLL per 100000",2015,59170,26.4148895947224,6.38613762051962,59.7245273186849,16.0059528793171,60.5944341426097,0.526071428571429,1959.53846153846
"1774","Asthma","ASYLL per 100000",2015,59250,27.0373755433938,5.38011448311311,63.0385149851287,17.7290288785917,65.5722995382351,0.545892857142857,1844.30769230769
"1775","Asthma","ASYLL per 100000",2015,59310,25.2147201477757,6.1500673807211,56.2032531404134,14.8420362315352,58.8625856029756,0.483809523809524,2793.38461538462
"1776","Asthma","ASYLL per 100000",2015,59320,25.8796305897388,6.10351600153102,60.1023451466642,16.5842790012489,64.0823637097222,0.508035714285714,854.461538461538
"1777","Asthma","ASYLL per 100000",2015,59330,26.2622483332028,7.08069629947134,60.2737508059188,15.8322115630844,60.2850577079803,0.522261904761905,1048
"1778","Asthma","ASYLL per 100000",2015,59340,23.984823649874,2.82333637008028,61.2240714413258,18.0335576410522,75.187368080344,0.45047619047619,15617.2307692308
"1779","Asthma","ASYLL per 100000",2015,59350,28.3969075670439,6.5937577532459,63.9961074663232,17.3282059617303,61.0214542580708,0.583630952380952,748.615384615385
"1780","Asthma","ASYLL per 100000",2015,59360,26.580751455185,6.68417238349177,59.0563099498769,15.6307247855481,58.804676052524,0.533035714285714,2811.23076923077
"1781","Asthma","ASYLL per 100000",2015,59370,27.0596818241694,7.57296086231679,60.3010508795139,15.5630172569633,57.5136742482412,0.549166666666667,7065.84615384615
"1782","Asthma","ASYLL per 100000",2016,50080,17.858092803981,4.55926533299293,35.9158434916643,8.69790749382156,48.7056909676412,0.466904761904762,72671.6923076923
"1783","Asthma","ASYLL per 100000",2016,50210,20.9585492985008,6.50087211705743,39.5010963408025,8.79520258655073,41.9647489016803,0.620714285714286,150279.692307692
"1784","Asthma","ASYLL per 100000",2016,50250,24.3821179909911,5.62501868651173,55.8852146343707,14.7846383534829,60.6372192889299,0.714464285714286,23463.0769230769
"1785","Asthma","ASYLL per 100000",2016,50280,21.445002294889,4.87310658773543,48.1354628589525,12.4853214860986,58.2201918862664,0.619940476190476,27826.6153846154
"1786","Asthma","ASYLL per 100000",2016,50350,16.6965445528644,3.3681251645547,36.1775769469431,9.30775441440461,55.7465910681967,0.412083333333333,30927.0769230769
"1787","Asthma","ASYLL per 100000",2016,50420,24.0263743781952,9.24306937451063,48.3948130064728,10.9908156183508,45.7447946383677,0.762857142857143,135014
"1788","Asthma","ASYLL per 100000",2016,50490,23.2470625432817,7.65624527689191,47.8006564780568,11.6398540349859,50.0702143047734,0.72047619047619,78813.8461538462
"1789","Asthma","ASYLL per 100000",2016,50560,22.6877977189162,5.34506269948769,49.5798611568185,13.0343128169892,57.4507626455155,0.674583333333333,3392.61538461538
"1790","Asthma","ASYLL per 100000",2016,50630,22.9480742110749,5.49436954822525,50.4907502432833,13.3236735756417,58.0600945120338,0.684761904761905,3971.23076923077
"1791","Asthma","ASYLL per 100000",2016,50770,24.6569082157798,6.51117467145912,56.3957804810872,14.8831021147296,60.3607799667471,0.739107142857143,3353.07692307692
"1792","Asthma","ASYLL per 100000",2016,50840,23.8450625499249,6.07418708689616,54.9347181041516,14.5354051116713,60.9577143328442,0.706607142857143,9149.69230769231
"1793","Asthma","ASYLL per 100000",2016,50910,23.2427301879716,5.27384743725745,51.5659107583288,14.0811851178964,60.5831802202976,0.693214285714286,1979.53846153846
"1794","Asthma","ASYLL per 100000",2016,50980,20.7475482216653,4.09429503694312,50.1820874782779,13.6943990157249,66.0049026970077,0.585297619047619,32889.5384615385
"1795","Asthma","ASYLL per 100000",2016,51080,22.7612545566845,5.10754178627249,52.2697621927281,14.4901340482408,63.6614032506628,0.666488095238095,2326.15384615385
"1796","Asthma","ASYLL per 100000",2016,51120,24.2146812975706,5.91062048597805,54.8984182810752,15.1512726909517,62.5706054304821,0.716547619047619,1934.61538461538
"1797","Asthma","ASYLL per 100000",2016,51190,20.2875644226443,5.09787767116321,40.6763116271171,9.74035580772603,48.0114596548327,0.588511904761905,64566.6153846154
"1798","Asthma","ASYLL per 100000",2016,51260,21.1387207237919,5.8127541047706,42.5530442091467,10.1093444483785,47.823823307341,0.622083333333333,70148.1538461538
"1799","Asthma","ASYLL per 100000",2016,51310,17.2378088431689,4.63157828269756,35.0246412052105,8.56526633711592,49.6888346717582,0.431785714285714,55168.9230769231
"1800","Asthma","ASYLL per 100000",2016,51330,19.4473727382353,6.85877998925677,38.1270393577863,8.68018893053527,44.6342498154993,0.552380952380952,183436.769230769
"1801","Asthma","ASYLL per 100000",2016,51400,26.2805559139122,6.70609985708225,58.4122748434369,15.4600698755017,58.8270275794187,0.783571428571429,32447.6923076923
"1802","Asthma","ASYLL per 100000",2016,51470,24.8426908496435,5.37529288008154,59.5383513411539,16.8346607854322,67.7650456116905,0.725238095238095,1152.46153846154
"1803","Asthma","ASYLL per 100000",2016,51540,27.4730836567507,5.46743365914765,67.4211209629698,18.6957952961717,68.051317171954,0.784404761904762,11503.6923076923
"1804","Asthma","ASYLL per 100000",2016,51610,26.6964212957657,5.0818723391361,70.5953300509583,20.4564752267731,76.6262826022219,0.754583333333333,2688.76923076923
"1805","Asthma","ASYLL per 100000",2016,51680,19.326961145467,4.80958964570272,41.7743506114086,10.9174224041674,56.4880444576668,0.541071428571429,10260.6153846154
"1806","Asthma","ASYLL per 100000",2016,51750,17.2310086840757,3.15181304932827,37.8716415312294,9.95363404003783,57.7658233626022,0.44202380952381,20584.1538461538
"1807","Asthma","ASYLL per 100000",2016,51820,18.4858823525652,6.54273667494543,34.9470228075902,7.76890970224578,42.0261773502401,0.498630952380952,205608.461538462
"1808","Asthma","ASYLL per 100000",2016,51890,24.4846487412326,6.88107611032937,53.9148547121388,13.5394838156633,55.2978478832025,0.74,18115.2307692308
"1809","Asthma","ASYLL per 100000",2016,51960,23.7387390939778,5.48693000535796,54.7583228943704,14.6363807957018,61.6561003419716,0.702023809523809,7716
"1810","Asthma","ASYLL per 100000",2016,52030,23.4808345032121,5.12565728335201,53.5668884156361,14.8924407845213,63.4238139299693,0.695178571428571,2141.23076923077
"1811","Asthma","ASYLL per 100000",2016,52100,25.4303131868475,5.95747730597607,57.7906307049844,15.2009603176709,59.7749630764783,0.762738095238095,2295.53846153846
"1812","Asthma","ASYLL per 100000",2016,52170,21.2783417195947,4.70409056083184,48.1314117179945,12.8210030794276,60.2537699994781,0.616309523809524,16421.6923076923
"1813","Asthma","ASYLL per 100000",2016,52240,22.8844459940714,5.44012006505668,51.9452188599404,13.7555518774494,60.1087388395288,0.67422619047619,2197.84615384615
"1814","Asthma","ASYLL per 100000",2016,52310,25.8895025871745,6.13676210713977,61.4920816559404,16.6626090312317,64.3604834628468,0.763511904761905,1750.30769230769
"1815","Asthma","ASYLL per 100000",2016,52380,25.3979824646085,6.0163254572344,59.8294095462422,16.7300477903427,65.8715620961453,0.740238095238095,462.769230769231
"1816","Asthma","ASYLL per 100000",2016,52450,22.812525270316,5.89485075843204,50.2504210412184,13.0888567002299,57.3757466353859,0.680833333333333,2779.69230769231
"1817","Asthma","ASYLL per 100000",2016,52520,23.6594346689733,5.44038213787836,51.2152906075422,13.5914259201487,57.4461144584,0.703154761904762,2765.84615384615
"1818","Asthma","ASYLL per 100000",2016,52590,23.3587732519579,6.2769935978379,54.7854775490271,14.457000208186,61.8910935614922,0.692083333333333,6545.07692307692
"1819","Asthma","ASYLL per 100000",2016,52660,25.3492303924273,7.34319058205368,56.2803558040536,14.3590238852217,56.6448119447098,0.770119047619048,27170.6153846154
"1820","Asthma","ASYLL per 100000",2016,52730,20.6734736349007,4.79703348125749,46.0260171810937,11.9630902116777,57.8668608040876,0.590535714285714,11518.7692307692
"1821","Asthma","ASYLL per 100000",2016,52800,21.5899985729963,3.99315874564867,51.3042359448933,14.3329383068133,66.3869349428316,0.619166666666667,17311.6923076923
"1822","Asthma","ASYLL per 100000",2016,52870,22.0397679133664,5.62637795369855,48.2907553928888,12.3160497895174,55.8810321321404,0.651011904761905,11494
"1823","Asthma","ASYLL per 100000",2016,52940,23.0626172255118,5.48352196365205,52.6690749291623,14.4180805427316,62.5171046362524,0.682440476190476,1396
"1824","Asthma","ASYLL per 100000",2016,53010,23.5389780131356,5.12154297624402,52.7887500454372,14.0457486796293,59.6701720516129,0.704166666666667,1311.69230769231
"1825","Asthma","ASYLL per 100000",2016,53080,23.2388048954616,5.34312386851755,51.9714224961126,14.2171064935618,61.1783030905273,0.696011904761905,1914.15384615385
"1826","Asthma","ASYLL per 100000",2016,53150,17.9941046063169,3.6898524413072,41.0581320416992,11.0661401208705,61.4986983958382,0.47702380952381,15224.9230769231
"1827","Asthma","ASYLL per 100000",2016,53220,22.7576200666502,5.37623954094259,51.0881012491611,13.5465248547563,59.5252263421331,0.67452380952381,22727.2307692308
"1828","Asthma","ASYLL per 100000",2016,53290,19.9421690982886,4.73345345238701,43.4686518666206,11.0517699472356,55.4190965524611,0.563809523809524,28399.6923076923
"1829","Asthma","ASYLL per 100000",2016,53360,28.0929174367286,5.08856140612122,77.3477537577617,23.9923517819851,85.4035606519727,0.781071428571429,5278.92307692308
"1830","Asthma","ASYLL per 100000",2016,53430,22.7392091368293,6.95278404762672,47.0029074481638,11.3513417566301,49.919685809323,0.69125,59425.2307692308
"1831","Asthma","ASYLL per 100000",2016,53570,21.1637841159373,5.09238927113612,46.5588800839267,12.7077088143422,60.0445966785907,0.619166666666667,10231.8461538462
"1832","Asthma","ASYLL per 100000",2016,53640,24.005703107819,5.46365806374417,54.5187515776212,14.994634681299,62.4628015015942,0.717202380952381,2546.46153846154
"1833","Asthma","ASYLL per 100000",2016,53710,23.5540157784513,5.78587895843614,52.849790841468,14.3267852470327,60.8252341417709,0.705595238095238,2040.92307692308
"1834","Asthma","ASYLL per 100000",2016,53780,22.6839037918745,8.53768792789123,42.4937736426179,9.30026701667301,40.9994113094608,0.71172619047619,234722.615384615
"1835","Asthma","ASYLL per 100000",2016,53800,29.8362821285389,7.29101797753024,61.6789094587621,14.9499496289904,50.106610349721,0.845654761904762,77439.5384615385
"1836","Asthma","ASYLL per 100000",2016,53920,22.0690754303036,2.76911404214206,53.66024201739,15.5609558101712,70.5102298431773,0.630952380952381,7394.46153846154
"1837","Asthma","ASYLL per 100000",2016,53990,19.4535345765812,5.26035379644016,39.6641362396958,9.88168367028141,50.7963405384301,0.544404761904762,51247.5384615385
"1838","Asthma","ASYLL per 100000",2016,54060,26.6952497191879,5.86471741896623,63.9314223384717,17.4339589368765,65.3073453901627,0.773452380952381,7220.15384615385
"1839","Asthma","ASYLL per 100000",2016,54130,21.9858424682894,4.88461689741565,49.972113196475,13.3668587447924,60.7975735479395,0.645595238095238,2234.46153846154
"1840","Asthma","ASYLL per 100000",2016,54170,13.6929379276669,4.5708762524564,26.4862285884331,6.02761111871525,44.0198527924115,0.2125,322492.769230769
"1841","Asthma","ASYLL per 100000",2016,54200,20.9602134097531,7.16871259146242,40.7825114546574,9.18861743476485,43.8383772871761,0.632916666666667,115452.307692308
"1842","Asthma","ASYLL per 100000",2016,54280,24.035816220671,6.59091616713781,52.9553648885978,13.5412187235444,56.3376695811931,0.71577380952381,62560.7692307692
"1843","Asthma","ASYLL per 100000",2016,54310,24.9370800202164,5.4462648321793,61.7117017264163,16.8576182506627,67.6006101636449,0.720059523809524,45800.6153846154
"1844","Asthma","ASYLL per 100000",2016,54340,22.1584683697727,4.99149986371914,48.4691202547373,12.4722461870499,56.2865897539374,0.654702380952381,8487.23076923077
"1845","Asthma","ASYLL per 100000",2016,54410,35.0032158484241,10.8308001285887,96.2322004748366,30.2502931076048,86.4214683547902,0.923333333333333,2440.61538461538
"1846","Asthma","ASYLL per 100000",2016,54480,22.8612266756041,5.57515169371156,52.6360234846537,13.9606355252547,61.0668697850432,0.673571428571429,1107.53846153846
"1847","Asthma","ASYLL per 100000",2016,54550,22.5921398864063,5.42907468566913,50.2900730929592,13.4191386207452,59.3973775313754,0.669702380952381,4038.61538461538
"1848","Asthma","ASYLL per 100000",2016,54620,23.8497739073621,5.63432383486959,53.194679212743,14.31571634624,60.0245369278781,0.709166666666667,1912.92307692308
"1849","Asthma","ASYLL per 100000",2016,54690,23.2783465214934,5.72348070305157,52.5289623540811,14.2269869342855,61.1168276971449,0.693035714285714,865.692307692308
"1850","Asthma","ASYLL per 100000",2016,54760,27.8009602572757,7.10565367251643,69.799499524927,20.2719824006347,72.9182812860909,0.806964285714286,1626.15384615385
"1851","Asthma","ASYLL per 100000",2016,54830,18.0090976112229,4.30133281661621,37.2330781349486,9.3646164906215,51.9993655028316,0.474642857142857,72871.3846153846
"1852","Asthma","ASYLL per 100000",2016,54900,22.9723509377964,5.90243640758349,51.2467956368082,13.0396453807987,56.7623462487878,0.682083333333333,2690
"1853","Asthma","ASYLL per 100000",2016,54970,24.0713288433335,4.75915745397877,56.2342107438656,15.6414311485573,64.9795084033724,0.701428571428571,2473.07692307692
"1854","Asthma","ASYLL per 100000",2016,55040,24.0137332736693,4.91041215359184,56.610508981187,15.5333324602101,64.6852044335906,0.708571428571429,3942.92307692308
"1855","Asthma","ASYLL per 100000",2016,55110,27.3316683469977,10.8989767096209,51.8650813130922,11.497373414223,42.0661236930527,0.864345238095238,157375.692307692
"1856","Asthma","ASYLL per 100000",2016,55180,25.2698911659284,6.04778590145046,55.2341512632539,14.3212057641827,56.6730013601805,0.75577380952381,18777.3846153846
"1857","Asthma","ASYLL per 100000",2016,55250,26.7734011950078,6.20696602144091,63.422361124815,17.7558748692522,66.3190856474484,0.780833333333333,2449.84615384615
"1858","Asthma","ASYLL per 100000",2016,55320,17.3414555291645,6.30452110440441,32.4993885439211,7.11240551480789,41.0138901134706,0.431369047619048,204488
"1859","Asthma","ASYLL per 100000",2016,55390,24.2854252035829,5.69009167833901,55.0751891777398,15.0648088000261,62.0323040413703,0.723214285714286,920.461538461538
"1860","Asthma","ASYLL per 100000",2016,55460,23.5589795233279,5.66845156650646,52.7154260852726,14.0019657035382,59.433668125029,0.703452380952381,6757.84615384615
"1861","Asthma","ASYLL per 100000",2016,55530,26.094481755473,5.38174167806538,63.8132130919998,18.0908708530158,69.3283393115155,0.755892857142857,930.307692307692
"1862","Asthma","ASYLL per 100000",2016,55600,22.301153392258,5.34461872807943,49.9972755885768,13.1261997780316,58.8588381378895,0.656547619047619,4974
"1863","Asthma","ASYLL per 100000",2016,55670,25.658247715918,4.81774790749152,60.7446884297749,17.0961318435719,66.6301613144287,0.750714285714286,1610.92307692308
"1864","Asthma","ASYLL per 100000",2016,55740,20.1713130744256,4.23286723159866,45.1268505675259,12.0979857807876,59.9761935980564,0.57172619047619,18278.7692307692
"1865","Asthma","ASYLL per 100000",2016,55810,24.8552252405079,4.32573039964935,59.7805596384838,17.4281493722372,70.118653939348,0.725892857142857,1158.30769230769
"1866","Asthma","ASYLL per 100000",2016,55880,24.163543668359,5.61216334861063,53.3161305464731,14.3127212926492,59.2327081205023,0.721607142857143,1061.23076923077
"1867","Asthma","ASYLL per 100000",2016,55950,24.1258909823497,5.99588155116353,56.5957836143868,15.2398007608491,63.1678256856854,0.714226190476191,1071.23076923077
"1868","Asthma","ASYLL per 100000",2016,56090,19.6413196520195,5.56303790431274,38.7757327500804,9.29135759882586,47.3051595485363,0.556130952380952,77552.6153846154
"1869","Asthma","ASYLL per 100000",2016,56160,26.3005738075036,5.72979700046055,62.4758922865418,17.1640452028074,65.261105436074,0.77327380952381,284
"1870","Asthma","ASYLL per 100000",2016,56230,22.7579976111192,6.19108816814024,47.39106681453,11.3661724852792,49.9436403830445,0.68577380952381,32342.9230769231
"1871","Asthma","ASYLL per 100000",2016,56300,22.7145292970004,4.8678039069374,50.9809281060316,13.6409179934863,60.0537119441331,0.671309523809524,2680
"1872","Asthma","ASYLL per 100000",2016,56370,23.9108415286584,6.0062288763498,53.6534911576165,14.3376272111835,59.9628716287511,0.713571428571429,1669.69230769231
"1873","Asthma","ASYLL per 100000",2016,56460,26.3313685787236,6.41608853645075,60.5216028809785,16.0755858344411,61.051083563619,0.778154761904762,10425.0769230769
"1874","Asthma","ASYLL per 100000",2016,56580,20.9766757960886,5.4527295566586,44.3050446672846,10.8771029230485,51.8533204630864,0.611904761904762,44574.9230769231
"1875","Asthma","ASYLL per 100000",2016,56620,23.7514506963496,4.41698663284452,56.6220231078983,16.226229072797,68.3167915940849,0.691785714285714,3292.61538461538
"1876","Asthma","ASYLL per 100000",2016,56730,20.0133342654224,4.48899535596269,41.8368368074869,10.765660624424,53.7924389891599,0.568630952380952,22123.6923076923
"1877","Asthma","ASYLL per 100000",2016,56790,28.1397185059792,6.12738266868925,68.3131617747915,19.2964486326249,68.5737088255689,0.801547619047619,6491.07692307692
"1878","Asthma","ASYLL per 100000",2016,56860,24.4925522367355,5.50334925783555,57.0353218480732,15.6312538053205,63.8204367361755,0.720178571428571,496
"1879","Asthma","ASYLL per 100000",2016,56930,19.5907122784098,3.84620214730594,46.3667551214912,12.8297329966238,65.4888541789414,0.542619047619048,3377.84615384615
"1880","Asthma","ASYLL per 100000",2016,57000,24.5672216406934,4.65697177964024,55.9845604073991,15.6347333426107,63.6406247775008,0.724047619047619,1445.07692307692
"1881","Asthma","ASYLL per 100000",2016,57080,16.7222471814114,4.01285253376222,35.7680397971665,9.06750110003367,54.2241781362568,0.412619047619048,49308.1538461538
"1882","Asthma","ASYLL per 100000",2016,57140,23.798619539661,5.27248417968183,53.8100528327467,14.385003964552,60.4446990741585,0.710416666666667,2375.38461538462
"1883","Asthma","ASYLL per 100000",2016,57210,21.193154099708,4.89263076557887,46.1950632353952,12.3336698672138,58.1964808503126,0.616845238095238,10227.2307692308
"1884","Asthma","ASYLL per 100000",2016,57280,22.9179760378198,4.75589679213998,54.4158054465908,14.6851924446285,64.0771786321558,0.664166666666667,30538.3076923077
"1885","Asthma","ASYLL per 100000",2016,57350,23.4824797500514,5.34287524525589,50.8126351445559,13.0602442891408,55.6169724328721,0.705952380952381,2095.23076923077
"1886","Asthma","ASYLL per 100000",2016,57420,21.8993814083081,4.48368155970576,50.4494733244847,14.1165232811162,64.4608311893264,0.63875,3863.84615384615
"1887","Asthma","ASYLL per 100000",2016,57490,29.9597494439526,12.1234715098965,55.0925791819559,11.6261302576618,38.8058327370578,0.910416666666667,240336.461538462
"1888","Asthma","ASYLL per 100000",2016,57630,24.6635552734412,5.48784024096874,55.5768833020364,14.8623013231579,60.2601740032276,0.736666666666667,199.076923076923
"1889","Asthma","ASYLL per 100000",2016,57700,22.4227396771958,6.54735133879977,46.7546706183897,11.3126371104878,50.451627559111,0.670297619047619,48189.3846153846
"1890","Asthma","ASYLL per 100000",2016,57770,28.652803658306,5.78200443717053,74.0323808094179,22.6205397495786,78.9470378512898,0.805357142857143,1855.69230769231
"1891","Asthma","ASYLL per 100000",2016,57840,25.7973711169185,7.4757981305667,53.0551803871109,12.4617102495581,48.3061246554129,0.771369047619048,87300.3076923077
"1892","Asthma","ASYLL per 100000",2016,57910,20.0203012008965,9.2920329753936,34.7558979640837,6.84360677379131,34.1833357306575,0.603511904761905,428400.769230769
"1893","Asthma","ASYLL per 100000",2016,57980,18.8982753424841,4.55708268274801,41.1693736727537,10.4433005181782,55.2606009221447,0.517440476190476,33005.3846153846
"1894","Asthma","ASYLL per 100000",2016,58050,17.3900313346792,5.84375431944289,32.5573927534434,7.2711582778641,41.8122206793495,0.434583333333333,254496.461538462
"1895","Asthma","ASYLL per 100000",2016,58190,23.8102711696843,5.69092032805151,54.9235321844426,15.089377722048,63.3733971970049,0.703988095238095,820.461538461538
"1896","Asthma","ASYLL per 100000",2016,58260,25.2468614059777,5.97831970267132,61.1632628966848,16.73314050874,66.2781018189379,0.739166666666667,1242.61538461538
"1897","Asthma","ASYLL per 100000",2016,58330,20.2086254581037,5.13079551340123,43.9953167832553,11.3614538174531,56.2208144290045,0.5825,9021.38461538462
"1898","Asthma","ASYLL per 100000",2016,58400,24.1606257904682,5.60868084962624,56.1701405808095,15.2275400157983,63.0262649149008,0.713571428571429,718.769230769231
"1899","Asthma","ASYLL per 100000",2016,58470,26.0454760994422,5.05038892327933,63.3790225998237,18.0643929931367,69.3571233797625,0.753809523809524,545.692307692308
"1900","Asthma","ASYLL per 100000",2016,58510,20.448790691834,5.83197840065124,40.5098644765095,9.57731889076844,46.8356248303378,0.594285714285714,71122.3076923077
"1901","Asthma","ASYLL per 100000",2016,58540,21.584163526471,5.45057182464225,47.7664476236681,12.551307162468,58.150537763833,0.636130952380952,1858.76923076923
"1902","Asthma","ASYLL per 100000",2016,58570,21.894181444069,6.65107088591458,45.9089573468242,11.2926033538771,51.5781025325163,0.655119047619048,69630.7692307692
"1903","Asthma","ASYLL per 100000",2016,58610,23.5155751926853,5.88589054108674,53.3809924112709,14.2879603933357,60.7595615937988,0.701190476190476,3760.76923076923
"1904","Asthma","ASYLL per 100000",2016,58680,23.2866739530396,5.84694547140487,50.1447557468579,13.2207294405496,56.773798899795,0.699226190476191,877.230769230769
"1905","Asthma","ASYLL per 100000",2016,58760,16.5938790429564,5.55804021712716,31.132929686512,6.99146711303316,42.1328074944647,0.383095238095238,358399.538461538
"1906","Asthma","ASYLL per 100000",2016,58820,23.6017424884565,5.68064288402695,52.4250771789358,13.6766911945777,57.9478028000132,0.709345238095238,7936.61538461538
"1907","Asthma","ASYLL per 100000",2016,58890,23.6651747026056,6.35006373069801,53.6830424900049,14.0373380608513,59.3164353834489,0.707738095238095,1698.76923076923
"1908","Asthma","ASYLL per 100000",2016,59030,24.1733078319267,4.86741420678892,55.406858628297,15.3504639654949,63.5017105322295,0.715892857142857,585.846153846154
"1909","Asthma","ASYLL per 100000",2016,59100,26.0956805410216,5.99492474819954,59.9548757292852,16.377362430478,62.758901438624,0.773511904761905,1492.61538461538
"1910","Asthma","ASYLL per 100000",2016,59170,23.5962407742666,6.00727192973536,52.871680254979,13.9320409136524,59.0434766577154,0.706547619047619,1959.53846153846
"1911","Asthma","ASYLL per 100000",2016,59250,24.1630593213285,5.67242705312173,56.4306203985152,15.6045114678242,64.5800321073179,0.71625,1844.30769230769
"1912","Asthma","ASYLL per 100000",2016,59310,22.6404604040624,5.28267969022141,50.2431455507258,13.2972364477223,58.7321821659439,0.670773809523809,2793.38461538462
"1913","Asthma","ASYLL per 100000",2016,59320,23.3920221901903,4.91878670739502,52.7114375010175,14.410236855244,61.6032112917843,0.69452380952381,854.461538461538
"1914","Asthma","ASYLL per 100000",2016,59330,23.6129587725941,5.91755205757586,52.4365077747423,14.2100889418575,60.1791968499527,0.709642857142857,1048
"1915","Asthma","ASYLL per 100000",2016,59340,21.5378423343626,2.95087174488574,55.7899507508696,16.1048345872854,74.7745959751545,0.605357142857143,15617.2307692308
"1916","Asthma","ASYLL per 100000",2016,59350,25.2214859499971,5.35450146506142,56.5906057165367,15.4205705163067,61.1406106161973,0.747142857142857,748.615384615385
"1917","Asthma","ASYLL per 100000",2016,59360,24.0394290786651,6.59643811514381,53.498666170462,14.1444281864252,58.8384530270662,0.717440476190476,2811.23076923077
"1918","Asthma","ASYLL per 100000",2016,59370,24.2528470486758,6.0913097756562,53.7064424476887,14.2556855360612,58.7794311630707,0.731011904761905,7065.84615384615
"1919","Asthma","ASYLL per 100000",2017,50080,17.4499903150904,4.61401525745177,35.2501150655035,8.38037631941104,48.0251058487057,0.212678571428571,72671.6923076923
"1920","Asthma","ASYLL per 100000",2017,50210,23.7027139076469,8.58277436136658,46.5152025513881,10.736001424048,45.2943973668112,0.480238095238095,150279.692307692
"1921","Asthma","ASYLL per 100000",2017,50250,23.7920313021269,5.76099534575156,54.3519059003879,14.4558585016637,60.7592446315058,0.487202380952381,23463.0769230769
"1922","Asthma","ASYLL per 100000",2017,50280,20.9617752574593,4.50610066256587,47.2073026713786,12.3374467824472,58.856879395541,0.380952380952381,27826.6153846154
"1923","Asthma","ASYLL per 100000",2017,50350,16.1721702839477,3.68187581350539,34.9746527704245,9.10251237903996,56.2850391705003,0.189642857142857,30927.0769230769
"1924","Asthma","ASYLL per 100000",2017,50420,20.2459631304928,6.78330373221591,39.1997702531784,8.91378533704155,44.0274699681555,0.317083333333333,135014
"1925","Asthma","ASYLL per 100000",2017,50490,20.9289545398013,6.71289936980982,41.9149603437278,10.011853706571,47.8373331430918,0.357261904761905,78813.8461538462
"1926","Asthma","ASYLL per 100000",2017,50560,22.0570005482021,5.20884451424199,47.655057874852,12.6204751602734,57.2175492886864,0.412857142857143,3392.61538461538
"1927","Asthma","ASYLL per 100000",2017,50630,22.3044252471879,5.88007845386899,49.425014789382,12.708593280963,56.9779007534179,0.427857142857143,3971.23076923077
"1928","Asthma","ASYLL per 100000",2017,50770,23.7995150742244,5.38436826124122,53.4655662984343,14.1073379793281,59.2757370699826,0.488392857142857,3353.07692307692
"1929","Asthma","ASYLL per 100000",2017,50840,23.3586292512507,5.87001959053632,53.5642615420604,13.8028809684254,59.0911428061918,0.471428571428571,9149.69230769231
"1930","Asthma","ASYLL per 100000",2017,50910,22.5976767617574,5.40581679977834,50.5787403420953,14.0101966617674,61.9983939476344,0.439047619047619,1979.53846153846
"1931","Asthma","ASYLL per 100000",2017,50980,20.4319155257792,3.35144771145985,49.1677681152211,13.6152293618968,66.6370676049356,0.366845238095238,32889.5384615385
"1932","Asthma","ASYLL per 100000",2017,51080,22.0400052252943,5.10441407221206,51.3566560411585,13.886264468096,63.0048147727272,0.422797619047619,2326.15384615385
"1933","Asthma","ASYLL per 100000",2017,51120,23.4463869159483,6.47348974470477,53.844320148031,14.9952359519812,63.955423092423,0.473214285714286,1934.61538461538
